Date,Q,COND,UKIH,Local,Fixed,Slide,LH,Chapman,CM,Boughton,Furey,Eckhardt,EWMA,Willems,Mean,Load_COND_min,Load_COND_max,Load_UKIH_min,Load_UKIH_max,Load_Local_min,Load_Local_max,Load_Fixed_min,Load_Fixed_max,Load_Slide_min,Load_Slide_max,Load_LH_min,Load_LH_max,Load_Chapman_min,Load_Chapman_max,Load_CM_min,Load_CM_max,Load_Boughton_min,Load_Boughton_max,Load_Furey_min,Load_Furey_max,Load_Eckhardt_min,Load_Eckhardt_max,Load_EWMA_min,Load_EWMA_max,Load_Willems_min,Load_Willems_max,Load_Mean_min,Load_Mean_max,Load_Q
2020-09-23,0.532356724,0.444390338,0.523563597,0.508489667,0.532356724,0.481386399,0.488083524,0.532356724,0.532356724,0.532356724,0.532356724,0.532356724,0.532356724,0.532356724,0.521698082,38.77927843,56.11465756,55.18779164,55.18779164,53.5988788,53.5988788,56.11465756,56.11465756,43.25545627,56.11465756,43.85723312,48.49597893,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,56.11465756,54.99115138,54.99115138,56.11465756
2020-09-24,0.515366615,0.436511845,0.515366615,0.499455244,0.481386399,0.481386399,0.485182593,0.515366615,0.515366615,0.515366615,0.515366615,0.515366615,0.515366615,0.515366615,0.505861963,38.09176968,52.54265713,52.54265713,52.54265713,50.92046106,50.92046106,43.25545627,50.74197755,43.25545627,52.54265713,43.59656708,48.20774245,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,52.54265713,51.57363885,51.57363885,52.54265713
2020-09-25,0.540851778,0.459200251,0.498376507,0.490420822,0.481386399,0.481386399,0.482696496,0.50386341,0.504281885,0.503856987,0.503435247,0.503858981,0.515522074,0.503644516,0.497727477,40.07165067,103.5514933,44.78211941,50.81048164,44.06725335,49.99938361,43.25545627,50.74197755,43.25545627,101.4839551,43.37317631,47.9607238,45.27515056,51.36988236,45.31275303,51.4125467,45.27457347,51.36922759,45.23667754,51.32623029,45.27475256,51.36943079,119.221697,119.221697,45.25548159,51.34756565,44.72380016,50.74431172,125.0795456
2020-09-26,0.481386399,0.424414981,0.481386399,0.481386399,0.481386399,0.481386399,0.481386399,0.481386399,0.481386399,0.481386399,0.481386399,0.481386399,0.481386399,0.481386399,0.481386399,37.03614891,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627,43.25545627
2020-09-27,0.781544977,0.679490021,0.495747086,0.541795673,0.481386399,0.481386399,0.492642346,0.473804005,0.477285689,0.473750571,0.470241714,0.473767153,0.483217366,0.471982818,0.484750602,59.29501722,102.1885688,44.54585013,56.53896363,37.91702836,48.68359196,33.68934575,43.25545627,33.68934575,43.25545627,44.26687061,59.16437515,42.57413264,80.64523202,42.88698292,81.23784264,39.70408783,42.56933128,39.41001761,42.25403949,39.70547757,42.57082131,40.49748104,43.41997967,39.55593599,42.41048807,36.85655774,43.55775005,102.1885688
2020-09-28,1.163822412,0.784067515,0.510107772,0.602204946,0.481386399,0.481386399,0.528645447,0.474377894,0.482020491,0.470684438,0.462814428,0.470737796,0.487369057,0.46671774,0.493204401,46.25495794,46.25495794,45.836244,46.25495794,42.14471096,46.25495794,33.68934575,43.25545627,33.68934575,43.25545627,46.25495794,46.25495794,42.62570007,46.25495794,43.31243321,46.25495794,39.44712137,42.29382085,38.78755157,41.58665323,39.45159319,42.29861538,40.84542594,43.793034,39.11468039,41.93738929,37.49931699,44.31737462,46.25495794
2020-09-29,0.965604483,0.762738954,0.524468459,0.66261422,0.481386399,0.481386399,0.568850547,0.477031736,0.482055869,0.465488835,0.45988972,0.465567311,0.490286293,0.462662205,0.501807333,45.05124276,45.05124276,45.05124276,45.05124276,45.05124276,45.05124276,33.68934575,43.25545627,33.68934575,43.25545627,45.05124276,45.05124276,42.86416369,45.05124276,43.31561213,45.05124276,39.0116883,41.82696477,38.54243764,41.32385067,39.01826523,41.83401633,41.08991366,44.05516516,38.77479404,41.57297505,38.15341512,45.05124276,45.05124276
2020-09-30,1.311070016,1.137196204,0.538829146,0.723023494,0.481386399,0.781544977,0.61156205,0.481249081,0.489906623,0.46436464,0.454862509,0.464486047,0.495293074,0.459568947,0.537173082,92.88668849,92.88668849,48.41703173,61.45238643,50.60007618,64.96799905,33.68934575,43.25545627,54.69564367,70.22650545,54.95251953,73.44615591,43.24311746,81.91244366,44.02104952,83.38602649,38.91747175,41.72594909,38.12111719,40.87212565,38.92764667,41.73685828,41.50952194,44.50505445,38.51555433,41.29502732,40.84234379,48.26822448,92.88668849
2020-10-01,1.030733231,0.906645979,0.553189833,0.783432767,0.829683617,0.843842041,0.653512518,0.486018666,0.491058808,0.460119032,0.453846566,0.460267027,0.498559259,0.456945765,0.580872992,79.11755468,100.6325468,49.7074256,63.09019403,54.82775879,70.39613474,58.06457825,74.55205109,59.0554414,75.82427044,58.72202078,78.48423932,43.67169324,82.72426508,44.1245803,83.58213768,38.56165582,41.34445573,38.03597304,40.78083707,38.57405904,41.35775402,41.78325437,44.79854076,38.29571064,41.05931863,44.1649353,52.19492353,100.6325468
2020-10-02,0.843842041,0.737093012,0.567550519,0.843842041,0.829683617,0.843842041,0.674795652,0.485223374,0.487929995,0.453911916,0.449750166,0.454075856,0.500665484,0.451799133,0.586922483,59.0554414,59.0554414,50.99781946,59.0554414,59.0554414,59.0554414,58.06457825,58.06457825,59.0554414,59.0554414,59.0554414,59.0554414,43.60023148,59.0554414,43.84343767,59.0554414,38.04144989,40.78670916,37.69266194,40.41275095,38.05518933,40.80144011,41.95977287,44.98779772,37.86438172,40.59686288,44.62489022,52.73850662,59.0554414
2020-10-03,0.911802473,0.811327603,0.581911206,0.823666288,0.829683617,0.843842041,0.690022647,0.483103542,0.486480542,0.448682863,0.44371728,0.448866144,0.503173419,0.446163381,0.585776081,70.79969196,70.9017603,52.28821333,66.36580922,57.64346146,70.9017603,58.06457825,70.9017603,59.0554414,70.9017603,62.00267496,70.9017603,43.40975186,70.9017603,43.71319559,70.9017603,37.6032134,40.31684736,37.18705779,39.8706599,37.61857384,40.33331628,42.16995794,45.21315078,37.39206067,40.0904568,44.53772698,52.63549553,70.9017603
2020-10-04,1.013743123,0.842099155,0.596271893,0.803490534,0.829683617,0.829683617,0.700423635,0.483024944,0.487403333,0.444781468,0.438646319,0.444989132,0.506287895,0.441670664,0.583863087,61.01922609,61.01922609,53.57860719,61.01922609,56.23148153,61.01922609,58.06457825,61.01922609,58.06457825,61.01922609,61.01922609,61.01922609,43.40268935,61.01922609,43.79611385,61.01922609,37.27624531,39.96628363,36.76207073,39.41500367,37.29364916,39.98494343,42.43097588,45.49300506,37.015535,39.68675917,44.39227827,52.46360159,61.01922609
2020-10-05,0.880653942,0.733339659,0.610632579,0.783314781,0.829683617,0.764554869,0.698888587,0.482593506,0.485272904,0.439513237,0.434881934,0.439737562,0.508571528,0.437157419,0.576233543,56.30549044,56.30549044,54.86900106,56.30549044,54.8195016,56.30549044,56.30549044,56.30549044,53.50660795,56.30549044,56.30549044,56.30549044,43.36392207,56.30549044,43.60468204,56.30549044,36.83472536,39.49290142,36.44658509,39.07675103,36.85352558,39.51305835,42.62236258,45.69820318,36.63728901,39.28121708,43.81218878,51.77804128,56.30549044
2020-10-06,0.877822257,0.800777918,0.624993266,0.763139027,0.829683617,0.716416229,0.696050182,0.480626453,0.483174813,0.43439306,0.429767565,0.4346336,0.510823957,0.432038364,0.569645011,66.74258184,66.74258184,56.15939492,66.74258184,53.40752167,66.74258184,58.06457825,66.74258184,50.13767337,66.74258184,62.54428515,66.74258184,43.18717058,66.74258184,43.41615603,66.74258184,36.40561359,39.03282282,36.01796008,38.61719431,36.42577273,39.05443675,42.81113419,45.90059748,36.2082712,38.82123923,43.31124949,51.18602212,66.74258184
2020-10-07,0.829683617,0.797460431,0.639353953,0.742963274,0.829683617,0.682436013,0.692175286,0.478166177,0.480082421,0.428905203,0.424796967,0.429159105,0.512769001,0.426809345,0.563941697,69.58958702,69.58958702,57.44978879,72.40151115,51.99554173,72.40151115,72.40151115,72.40151115,47.75960193,72.40151115,62.19610246,72.40151115,42.96609996,72.40151115,43.13828598,72.40151115,35.94568725,38.53970591,35.60138418,38.17055624,35.96696625,38.56252051,42.97414443,46.07537135,35.77003757,38.35138049,42.87761508,50.67354509,72.40151115
2020-10-08,0.764554869,0.748889677,0.65371464,0.72278752,0.682436013,0.682436013,0.687490019,0.474522377,0.475656281,0.422870722,0.419461735,0.423134345,0.514304895,0.421125699,0.548328355,89.93865471,89.93865471,58.74018265,74.55484721,50.5835618,86.80389,59.55209624,81.95783542,47.75960193,81.95783542,61.77510318,82.56480136,42.63868273,80.7675048,42.74057077,80.96050424,35.43994944,37.99747156,35.1542491,37.69115368,35.46204316,38.02115968,43.10286462,46.21338062,35.29370262,37.84067085,41.69050148,49.27059266,91.81998155
2020-10-09,0.716416229,0.710500866,0.668075326,0.702611767,0.682436013,0.682436013,0.683710271,0.469749228,0.470341194,0.416499794,0.41358556,0.416770556,0.515537774,0.415002979,0.544729706,85.32831196,85.32831196,60.03057652,76.19265481,84.38086271,84.38086271,81.95783542,81.95783542,81.95783542,81.95783542,82.11086872,82.11086872,42.20978667,79.95507668,42.26297831,80.05583392,34.90601474,37.42500549,34.66177862,37.16314409,34.92870672,37.44933504,43.20618975,46.32416221,34.7805697,37.29050772,41.41688903,48.94723249,86.03872344
2020-10-10,0.682436013,0.682436013,0.682436013,0.682436013,0.682436013,0.682436013,0.682436013,0.464254861,0.464497757,0.4099635,0.40737578,0.410239678,0.516555853,0.408630417,0.541141493,77.83046241,77.83046241,77.83046241,77.83046241,77.83046241,77.83046241,77.83046241,77.83046241,77.83046241,77.83046241,77.83046241,77.83046241,41.71608475,77.83046241,41.73791044,77.83046241,34.35822105,36.8376803,34.1413494,36.60515812,34.38136691,36.86249648,43.29151294,46.41564274,34.24649795,36.71789471,41.14406996,48.62480996,77.83046241
2020-10-11,0.685267697,0.685267697,0.685267697,0.685267697,0.682436013,0.682436013,0.682542201,0.458655547,0.458982837,0.403682416,0.401001163,0.403964314,0.517584995,0.402301632,0.538676877,77.56133902,77.56133902,77.56133902,77.56133902,77.56133902,77.56133902,77.2408377,77.2408377,77.2408377,77.2408377,77.25285649,77.25285649,41.21295282,77.56133902,41.24236176,77.56133902,33.83181589,36.27328714,33.60710549,36.03236053,33.85544125,36.29861742,43.37776329,46.50811734,33.71609517,36.14921544,40.95668032,48.40334947,77.56133902
2020-10-12,1.127010511,1.046476936,0.95861966,0.71075286,0.682436013,0.682436013,0.699311969,0.458399861,0.463712972,0.40259501,0.394876432,0.402906292,0.521302491,0.398675823,0.564668783,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245,29.21211245
2020-10-13,0.832515302,0.739080098,0.832515302,0.724911283,0.682436013,0.682436013,0.720345789,0.459840856,0.461565394,0.398225348,0.393870463,0.398549377,0.523200889,0.395997592,0.55615786,46.03476614,46.03476614,46.03476614,46.03476614,46.03476614,46.03476614,46.03476614,46.03476614,46.03476614,46.03476614,46.03476614,46.03476614,41.31945994,46.03476614,41.47442001,46.03476614,33.37446999,35.78293689,33.0094958,35.39162436,33.40162621,35.81205284,43.84842012,46.03476614,33.18776618,35.58275961,42.28579441,46.03476614,46.03476614
2020-10-14,0.790040031,0.781906082,0.790040031,0.739069707,0.682436013,0.685267697,0.72716568,0.457359888,0.458553899,0.393526202,0.389626359,0.393860506,0.524828608,0.391526318,0.552771742,52.0186478,52.0186478,52.55978318,52.55978318,52.55978318,52.55978318,48.93885136,52.55978318,49.14191709,52.55978318,52.55978318,52.55978318,41.09653011,52.55978318,41.20381919,52.55978318,32.9806439,35.36069036,32.65380591,35.01026613,33.00866132,35.39072967,43.98483597,47.15899939,32.81303769,35.18098887,42.02834112,49.66985768,52.55978318
2020-10-15,0.821188563,0.819430667,0.821188563,0.75322813,0.781544977,0.781544977,0.733049326,0.454862867,0.456383499,0.389338677,0.385055664,0.38968481,0.526636404,0.387144647,0.571638545,58.76301199,58.76301199,58.88907423,58.88907423,54.66628477,58.88907423,56.04615339,56.04615339,56.04615339,56.04615339,53.2017879,58.88907423,40.8721578,58.88907423,41.00879569,58.88907423,32.62969583,34.98441614,32.27074508,34.59956174,32.65870454,35.01551827,44.13634372,47.32144069,32.44581856,34.78726938,43.46282186,51.36515311,58.88907423
2020-10-16,0.818356878,0.818356878,0.818356878,0.767386554,0.781544977,0.781544977,0.739553581,0.452804175,0.454247246,0.385262288,0.380987719,0.385619912,0.528415899,0.383071237,0.571566287,52.32246535,52.32246535,52.32246535,52.32246535,52.32246535,52.32246535,49.96885965,49.96885965,49.96885965,49.96885965,52.32246535,52.32246535,40.68717199,52.32246535,40.81684054,52.32246535,32.28806184,34.61812816,31.92981875,34.23403248,32.31803355,34.65026277,44.28547963,47.48133898,32.10443419,34.42124903,43.45732792,51.35866027,52.32246535
2020-10-17,0.781544977,0.781544977,0.781544977,0.781544977,0.781544977,0.781544977,0.744083382,0.450386068,0.451374712,0.38091023,0.37702769,0.381277203,0.529959986,0.378915443,0.568342885,56.72140825,56.72140825,56.72140825,56.72140825,56.72140825,56.72140825,56.72140825,56.72140825,56.72140825,56.72140825,54.00259552,54.00259552,40.46989051,56.72140825,40.55872613,56.72140825,31.9233246,34.22706967,31.59793664,33.87820011,31.95407979,34.26004431,44.4148865,47.6200845,31.75614549,34.04782609,43.21224625,51.06901829,56.72140825
2020-10-18,1.563089954,1.464142058,1.563089954,1.226434107,0.781544977,0.781544977,0.776200938,0.456600736,0.466316484,0.385516035,0.372794271,0.385933893,0.536262079,0.379067064,0.675942126,106.261574,161.9223985,356.984736,356.984736,89.00968172,356.984736,56.72140825,230.2619073,56.72140825,230.2619073,56.33355928,228.6874252,41.02831574,77.71709809,41.90133394,79.37079603,32.30932786,34.64092884,31.24314227,33.49780203,32.34434774,34.67847593,44.94305229,48.18636535,31.76885253,34.06145013,51.39323174,60.73745569,356.984736
2020-10-19,2.8316847,2.155948321,2.8316847,1.671323236,0.781544977,0.781544977,0.882789917,0.485991001,0.509287035,0.404263469,0.377390892,0.404797808,0.550264157,0.390679825,0.839296833,88.07672091,88.07672091,88.07672091,88.07672091,88.07672091,88.07672091,56.72140825,88.07672091,56.72140825,88.07672091,64.06936104,88.07672091,43.66920736,82.71955624,45.76249586,86.68472773,33.88051279,36.32549825,31.62837592,33.91083603,33.92529471,36.37351185,46.11653845,49.44453607,32.7420948,35.10492638,63.8134168,75.41585622,88.07672091
2020-10-20,62.86340034,13.00202235,3.145435365,2.116212366,0.781544977,0.781544977,3.280146362,1.215504687,1.908672988,1.099018231,0.395927386,1.102861849,0.930374287,0.744744845,1.458499027,943.6347743,1437.919656,97.83562158,926.7207489,153.5862287,623.486952,56.72140825,230.2619073,56.72140825,230.2619073,238.0599024,966.4098419,109.2203892,206.8886218,171.50572,324.8714119,92.10651986,98.75338212,33.1818824,35.57645124,92.42864583,99.0987543,77.97280828,83.59971197,62.415576,66.91979282,110.892598,131.0548885,14664.77403
2020-10-21,39.92675427,6.060238237,3.418787328,2.561101495,0.781544977,1.563089954,5.860375036,2.336111106,2.725734038,1.511508416,1.080936455,1.517290153,1.168252205,1.294168966,2.151575011,439.8278503,670.2138671,106.337961,1007.256798,185.8745021,754.5619669,56.72140825,230.2619073,113.4428165,460.5238146,425.3225786,1726.607135,209.9135995,397.6247991,244.9235577,463.9417391,126.6764973,135.8181002,90.5911224,97.12862608,127.1610532,136.337624,97.90888082,104.9744702,108.4617127,116.2888466,163.5885512,193.3319242,14833.58775
2020-10-22,12.03465998,3.764971608,3.692139291,3.005990625,4.785547143,2.8316847,5.71894215,2.823783515,2.874694377,1.595521326,1.48758901,1.601667658,1.234537293,1.540516037,2.766051094,273.2465795,416.3757401,114.8403005,1087.792846,218.1627756,885.6369818,347.3158695,1409.937041,205.5123488,834.2822731,415.0579455,1684.937612,253.7338915,480.6305445,258.3085379,489.2959805,133.7174513,143.3671642,124.6718597,133.6687981,134.2325631,143.919449,103.4641014,110.930583,129.107568,138.424609,210.3083967,248.5462871,4533.504553
2020-10-23,25.79664762,19.92994825,3.965491254,3.450879754,4.785547143,4.785547143,5.475777409,3.127440948,3.328311181,1.831782516,1.570354754,1.839009667,1.384366166,1.699407192,3.103659594,1446.435924,2204.092837,123.34264,1168.328895,250.4510491,1016.711997,347.3158695,1409.937041,347.3158695,1409.937041,397.4100212,1613.295443,281.0193338,532.3154689,299.0687295,566.5051894,153.5180291,164.5966497,131.6082912,141.1057968,154.1237222,165.2460526,116.0209596,124.3936062,142.4239179,152.7019326,235.9774462,278.8824365,8603.285168
2020-10-24,16.79189027,11.55234123,4.238843217,3.895768884,4.785547143,4.785547143,5.143651414,3.471636894,3.557645668,1.958475437,1.803215923,1.966254471,1.478352063,1.879470001,3.247034021,838.4227169,1277.596521,131.8449794,1248.864944,282.7393225,1147.787012,347.3158695,1409.937041,347.3158695,1409.937041,373.305645,1515.443154,311.9474047,590.9003724,319.6758092,605.5397539,164.1359094,175.9807688,151.1239201,162.02977,164.7878547,176.6797618,123.8977297,132.838803,157.5146219,168.8816564,246.8784907,291.765489,5585.654379
2020-10-25,7.022578056,2.239923215,4.51219518,4.340658013,4.785547143,4.785547143,4.869435802,3.585243587,3.55554781,1.970725452,1.928032225,1.978510505,1.512171841,1.948370875,3.314332131,162.5646672,247.7175882,140.3473189,1329.400993,315.027596,1278.862027,347.3158695,1409.937041,347.3158695,1409.937041,353.4041728,1434.652654,322.1556478,610.2371405,319.487304,605.1826817,165.1625587,177.0815062,161.5845247,173.2452636,165.8150084,177.7810399,126.7320977,135.877713,163.2890663,175.0728134,251.9953006,297.812628,2416.890464
2020-10-26,4.785547143,2.092274383,4.785547143,4.785547143,4.785547143,4.785547143,4.785547143,3.556259812,3.502926757,1.95734228,1.940009506,1.965013347,1.532139431,1.94776395,3.3607659,151.8489056,231.3888086,1409.937041,1409.937041,1409.937041,1409.937041,1409.937041,1409.937041,1409.937041,1409.937041,1409.937041,1409.937041,319.5512817,605.3038702,314.7589867,596.2261575,164.0409418,175.8789479,162.5883167,174.3214941,164.6838386,176.5682393,128.4055414,137.6719207,163.2382011,175.0182775,255.5257529,301.9849807,1409.937041
2020-10-27,7.249112832,3.612733194,4.623669168,4.623669168,4.785547143,4.785547143,4.877930856,3.531194972,3.508431077,1.972184394,1.926717197,1.979877299,1.567012968,1.948444783,3.344185514,262.1977243,399.5393894,351.5468142,1362.243905,351.5468142,1362.243905,814.5384081,1409.937041,380.3935713,1409.937041,387.7369679,1437.155501,317.2990554,601.0376338,315.2535828,597.1630367,165.2848297,177.2126009,161.4743148,173.1271004,165.9295567,177.9038546,131.3282229,140.8055173,163.2952604,175.0794544,254.265113,300.4951335,1866.443579
2020-10-28,49.27131378,15.01243189,4.461791192,4.461791192,4.785547143,4.785547143,5.356776597,4.016334748,4.464538315,2.460172917,1.941256923,2.470124571,1.858009203,2.197908946,3.604983241,1089.542257,1660.254868,339.2389079,1314.550768,339.2389079,1314.550768,814.5384081,1409.937041,380.3935713,1409.937041,425.7994581,1578.234948,360.8917751,683.6123047,401.1655548,759.9001374,206.1821718,221.0612976,162.6928602,174.4335821,207.0162001,221.9555135,155.7160353,166.953275,184.202353,197.4953063,274.0940858,323.9293741,13069.11744
2020-10-29,73.6238022,1.118241236,4.299913217,4.299913217,5.493468318,4.785547143,5.086742235,5.238803987,5.928410001,3.205980074,2.422273856,3.21938501,2.295780541,2.810069776,4.090523948,81.15747596,123.6685348,326.9310017,1266.857632,326.9310017,1266.857632,935.0322555,1618.50761,380.3935713,1409.937041,404.3349668,1498.676344,470.7379711,891.686349,532.7032091,1009.062809,268.686778,288.0765455,203.0059274,217.6558396,269.8102189,289.2810594,192.4047756,206.2896563,235.5063278,252.5016298,311.0107168,367.5581199,27161.8821
2020-10-30,20.98278363,4.553755999,4.138035242,4.138035242,5.493468318,6.626142198,4.516979395,6.081607713,6.134906584,3.332965635,3.157428479,3.346862822,2.40977126,3.243073726,4.384939718,330.4933954,503.6089834,314.6230955,1219.164495,314.6230955,1219.164495,935.0322555,1618.50761,526.698791,1952.220519,359.0456581,1330.810537,546.4689427,1035.138286,551.258166,1044.21018,279.3291839,299.4869601,264.617766,283.7138934,280.4938794,300.7357058,201.9581097,216.5324063,271.7955228,291.4096327,333.3957366,394.0131433,9354.628529
2020-10-31,10.25069861,3.792027039,3.976157266,3.976157266,5.493468318,6.626142198,3.920969572,6.160646143,6.089219326,3.334646395,3.282415967,3.348440709,2.457600916,3.306823103,4.331057265,275.2101544,419.3678543,302.3151893,1171.471358,302.3151893,1171.471358,935.0322555,1618.50761,526.698791,1952.220519,311.6700294,1155.211739,553.5710199,1048.591259,547.1528918,1036.433843,279.470045,299.6379864,275.0927173,294.9447691,280.626119,300.8774884,205.9666176,220.8301879,277.1382306,297.1378967,329.298946,389.1714816,4091.750863
2020-11-01,6.626142198,3.140156481,3.814279291,3.814279291,5.493468318,5.493468318,3.554689775,6.071781567,5.963585443,3.295415532,3.28385967,3.308917333,2.483029018,3.288095802,4.15540578,227.8999968,347.2761855,290.0072831,1123.778222,290.0072831,1123.778222,935.0322555,1618.50761,436.6648097,1618.50761,282.5551808,1047.29692,545.5860045,1033.465797,535.8639336,1015.049951,276.1821849,296.112858,275.2137112,295.0744945,277.3137439,297.3260759,208.097696,223.1150555,275.5687329,295.4551363,315.9438123,373.3881418,2410.219468
2020-11-02,7.419013914,4.151168947,3.652401316,3.652401316,5.493468318,4.898814531,3.304447713,5.954581159,5.861577694,3.266461722,3.244975706,3.279725295,2.513138526,3.254171649,4.031347079,301.2752375,459.0860762,277.6993768,1076.085085,277.6993768,1076.085085,935.0322555,1618.50761,389.3969694,1443.308332,262.6639398,973.569603,535.0548446,1013.51735,526.6979253,997.6874161,273.755624,293.5111845,271.954924,291.580537,274.8672175,294.7029961,210.6211136,225.8205754,272.7256176,292.4068477,306.5113811,362.2407231,1737.117594
2020-11-03,6.824360127,3.526267226,3.49052334,3.49052334,5.493468318,4.389111285,3.031294054,5.845013556,5.750730826,3.231794383,3.216234911,3.244797708,2.539436978,3.222516585,3.91212044,255.9223702,389.976945,265.3914706,1028.391949,265.3914706,1028.391949,935.0322555,1214.626913,348.8816778,1214.626913,240.9515017,893.0919793,525.2095381,994.8680674,516.7376691,978.8203925,270.8502237,290.3961161,269.5462154,288.9980041,271.9400063,291.5645429,212.8251342,228.1836491,270.0726699,289.5624502,297.4463413,351.5274943,1214.626913
2020-11-04,5.493468318,3.051366857,3.328645365,3.328645365,5.493468318,3.936041733,2.783117391,5.493468318,5.493468318,3.183310189,3.181870743,3.195993081,2.557456569,3.181174887,3.763055023,221.456001,337.4567634,253.0835644,935.0322555,253.0835644,935.0322555,935.0322555,935.0322555,312.8680853,935.0322555,221.2244352,819.9731783,935.0322555,935.0322555,935.0322555,935.0322555,266.7868603,286.0395204,266.6662232,285.9101774,267.8497881,287.1791543,214.3353201,229.8028175,266.607905,285.8476507,286.1125995,338.1330722,935.0322555
2020-11-05,4.898814531,2.900837269,3.16676739,3.16676739,2.486219167,3.539605875,2.587466794,4.898814531,4.898814531,3.129779658,3.13389437,3.142123926,2.571738853,3.130477914,3.3210392,210.5311656,320.8093953,240.7756582,744.9333328,240.7756582,744.9333328,208.3650559,423.174392,281.3561918,744.9333328,205.6725605,744.9333328,744.9333328,744.9333328,744.9333328,744.9333328,262.3005736,281.229481,262.6454194,281.5992125,263.335122,282.3386875,215.5322898,231.0861663,262.359093,281.2922234,252.5052524,298.4152983,744.9333328
2020-11-06,4.389111285,2.70639492,3.004889414,3.004889414,2.486219167,3.199803711,2.420723866,4.389111285,4.389111285,3.072332703,3.080953708,3.084325568,2.582824824,3.075338551,3.149210291,196.4193177,299.305627,228.467752,671.2180106,228.467752,671.2180106,208.3650559,423.174392,254.3459974,671.2180106,192.4184987,671.2180106,671.2180106,671.2180106,671.2180106,671.2180106,257.4860592,276.0675274,258.2085684,276.8421764,258.4911572,277.1451583,216.4613829,232.0823074,257.7379733,276.3376208,239.4407569,282.9754399,671.2180106
2020-11-07,3.936041733,2.507270621,2.843011439,2.843011439,2.486219167,3.058219476,2.279492571,3.936041733,3.936041733,3.011741462,3.024162873,3.023373803,2.591079448,3.016700637,3.004091315,181.9676726,277.2840725,216.1598457,520.3132288,216.1598457,520.3132288,208.3650559,423.174392,243.0917497,520.3132288,181.1923054,520.3132288,520.3132288,520.3132288,520.3132288,520.3132288,252.4080285,270.6230408,253.4490421,271.7391791,253.3829116,271.6682764,217.1531863,232.8240348,252.823647,271.0686524,228.4070709,269.9356292,520.3132288
2020-11-08,3.539605875,2.341335629,2.681133464,2.681133464,2.486219167,2.486219167,2.161249498,3.539605875,3.539605875,2.948751697,2.964283134,2.960017883,2.596865459,2.955317347,2.833366836,169.9247746,258.9329899,203.8519395,423.0536941,203.8519395,423.0536941,208.3650559,423.0536941,197.6245891,423.0536941,171.7934001,423.0536941,423.0536941,423.0536941,423.0536941,423.0536941,247.1289823,264.9630325,248.4306409,266.3586253,248.0731788,265.9753669,217.6381004,233.3439427,247.6792362,265.5529955,215.4265473,254.5950104,423.0536941
2020-11-09,3.199803711,2.214420733,2.519255488,2.519255488,2.486219167,2.115268471,2.063266636,3.199803711,3.199803711,2.884083693,2.902049674,2.89498143,2.600543382,2.891916093,2.689703912,160.7137991,244.8972177,191.5440333,411.9299305,191.5440333,411.9299305,208.3650559,411.9299305,168.1384602,411.9299305,164.0049383,411.9299305,411.9299305,411.9299305,411.9299305,411.9299305,241.7092862,259.1522244,243.2149791,260.7665755,242.6226036,260.1314513,217.9463398,233.6744261,242.3657039,259.8560124,204.5035678,241.6860347,411.9299305
2020-11-10,3.058219476,2.496766543,2.357377513,2.357377513,2.486219167,1.871743587,1.976854882,3.058219476,3.058219476,2.820028996,2.838172489,2.830566712,2.603335206,2.827991276,2.590508858,181.2053286,269.514766,179.2361271,269.514766,179.2361271,269.514766,208.3650559,269.514766,148.7811542,269.514766,157.1362409,269.514766,269.514766,269.514766,269.514766,269.514766,236.3409901,253.3965255,237.86156,255.0268272,237.224135,254.3434024,218.180317,233.9252883,237.0082929,254.1119841,196.9615695,232.7727639,269.514766
2020-11-11,2.486219167,1.847303925,2.195499538,2.195499538,2.486219167,1.871743587,1.912365874,2.486219167,2.486219167,2.486219167,2.486219167,2.486219167,2.486219167,2.486219167,2.338738489,134.0699297,204.2970357,166.9282208,208.3650559,166.9282208,208.3650559,208.3650559,208.3650559,148.7811542,208.3650559,152.0101386,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,208.3650559,177.8189648,208.3650559,208.3650559
