 Huron                     SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp       no3_rchg       no3_loss        no3_lat       no3_seep        flo_cha        flo_res         flo_ls
                                                                       mm              m              mm             mm             mm             mm        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_N        kg/ha_N        kg/ha_N             mm             mm             mm
   181     6    30  2019      16     160  aqu160                    0.174          6.918          0.000          0.213          0.039          0.000          0.032          0.000          0.500          0.000          0.019          0.022          0.000          0.000          0.174          0.000          0.000
   181     6    30  2019      17     170  aqu170                    0.289          6.918          0.000          0.338          0.049          0.000          0.161          0.000          0.500          0.000          0.072          0.112          0.000          0.000          0.289          0.000          0.000
   181     6    30  2019      18     180  aqu180                    0.670          6.917          0.000          0.735          0.065          0.000          0.094          0.000          0.500          0.000          0.034          0.066          0.000          0.000          0.670          0.000          0.000
   181     6    30  2019      19     190  aqu190                    0.561          6.917          0.000          0.627          0.065          0.000          0.079          0.000          0.500          0.000          0.026          0.055          0.000          0.000          0.561          0.000          0.000
   181     6    30  2019      20     200  aqu200                    0.276          6.918          0.000          0.338          0.062          0.000          0.033          0.000          0.500          0.000          0.022          0.023          0.000          0.000          0.276          0.000          0.000
   181     6    30  2019      21     210  aqu210                    0.316          6.918          0.000          0.362          0.047          0.000          0.051          0.000          0.500          0.000          0.016          0.036          0.000          0.000          0.316          0.000          0.000
   181     6    30  2019      22     220  aqu220                    0.388          6.918          0.000          0.446          0.058          0.000          0.049          0.000          0.500          0.000          0.015          0.034          0.000          0.000          0.388          0.000          0.000
   181     6    30  2019      23     230  aqu230                    0.559          6.917          0.000          0.629          0.070          0.000          0.072          0.000          0.500          0.000          0.028          0.050          0.000          0.000          0.559          0.000          0.000
   181     6    30  2019      24     240  aqu240                    0.320          6.918          0.000          0.369          0.049          0.000          0.043          0.000          0.500          0.000          0.018          0.030          0.000          0.000          0.320          0.000          0.000
   181     6    30  2019      25     250  aqu250                    0.642          6.917          0.000          0.723          0.081          0.000          0.048          0.000          0.500          0.000          0.039          0.034          0.000          0.000          0.642          0.000          0.000
   181     6    30  2019      26     260  aqu260                    0.231          6.918          0.000          0.254          0.023          0.000          0.059          0.000          0.500          0.000          0.008          0.041          0.000          0.000          0.231          0.000          0.000
   181     6    30  2019      27     270  aqu270                    0.535          6.918          0.000          0.602          0.067          0.000          0.045          0.000          0.500          0.000          0.032          0.031          0.000          0.000          0.535          0.000          0.000
   181     6    30  2019      28       2  aqu_deep002               0.030          6.918          0.000          0.053          0.023          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   212     7    31  2019       1      10  aqu010                    0.049          6.918          0.000          0.049          0.000          0.000          0.043          0.000          0.500          0.000          0.000          0.031          0.000          0.000          0.049          0.000          0.000
   212     7    31  2019       2      20  aqu020                    0.176          6.918          0.000          0.179          0.002          0.000          0.110          0.000          0.500          0.000          0.009          0.080          0.000          0.000          0.176          0.000          0.000
   212     7    31  2019       3      30  aqu030                    0.097          6.918          0.000          0.097          0.000          0.000          0.113          0.000          0.500          0.000          0.000          0.082          0.000          0.000          0.097          0.000          0.000
   212     7    31  2019       4      40  aqu040                    0.169          6.918          0.000          0.171          0.002          0.000          0.077          0.000          0.500          0.000          0.001          0.056          0.000          0.000          0.169          0.000          0.000
   212     7    31  2019       5      50  aqu050                    0.069          6.918          0.000          0.069          0.000          0.000          0.084          0.000          0.500          0.000          0.002          0.060          0.000          0.000          0.069          0.000          0.000
   212     7    31  2019       6      60  aqu060                    0.017          6.918          0.000          0.017          0.000          0.000          0.356          0.000          0.500          0.000          0.000          0.257          0.000          0.000          0.017          0.000          0.000
   212     7    31  2019       7      70  aqu070                    0.006          6.918          0.000          0.006          0.000          0.000          0.363          0.000          0.500          0.000          0.000          0.262          0.000          0.000          0.006          0.000          0.000
   212     7    31  2019       8      80  aqu080                    0.132          6.918          0.000          0.135          0.003          0.000          0.053          0.000          0.500          0.000          0.000          0.039          0.000          0.000          0.132          0.000          0.000
   212     7    31  2019       9      90  aqu090                    0.028          6.918          0.000          0.028          0.000          0.000          0.278          0.000          0.500          0.000          0.000          0.201          0.000          0.000          0.028          0.000          0.000
   212     7    31  2019      10     100  aqu100                    0.118          6.918          0.000          0.128          0.010          0.000          0.023          0.000          0.500          0.000          0.001          0.016          0.000          0.000          0.118          0.000          0.000
   212     7    31  2019      11     110  aqu110                    0.056          6.918          0.000          0.056          0.000          0.000          0.040          0.000          0.500          0.000          0.000          0.029          0.000          0.000          0.056          0.000          0.000
   212     7    31  2019      12     120  aqu120                    0.002          6.918          0.000          0.002          0.000          0.000          0.039          0.000          0.500          0.000          0.000          0.028          0.000          0.000          0.002          0.000          0.000
   212     7    31  2019      13     130  aqu130                    0.002          6.918          0.000          0.002          0.000          0.000          0.016          0.000          0.500          0.000          0.000          0.011          0.000          0.000          0.002          0.000          0.000
   212     7    31  2019      14     140  aqu140                    0.099          6.918          0.000          0.100          0.001          0.000          0.026          0.000          0.500          0.000          0.000          0.019          0.000          0.000          0.099          0.000          0.000
   212     7    31  2019      15     150  aqu150                    0.018          6.918          0.000          0.018          0.000          0.000          0.027          0.000          0.500          0.000          0.001          0.019          0.000          0.000          0.018          0.000          0.000
   212     7    31  2019      16     160  aqu160                    0.040          6.918          0.000          0.042          0.002          0.000          0.020          0.000          0.500          0.000          0.001          0.015          0.000          0.000          0.040          0.000          0.000
   212     7    31  2019      17     170  aqu170                    0.104          6.918          0.000          0.106          0.003          0.000          0.092          0.000          0.500          0.000          0.002          0.067          0.000          0.000          0.104          0.000          0.000
   212     7    31  2019      18     180  aqu180                    0.243          6.918          0.000          0.247          0.004          0.000          0.051          0.000          0.500          0.000          0.000          0.037          0.000          0.000          0.243          0.000          0.000
   212     7    31  2019      19     190  aqu190                    0.213          6.918          0.000          0.222          0.009          0.000          0.042          0.000          0.500          0.000          0.000          0.030          0.000          0.000          0.213          0.000          0.000
   212     7    31  2019      20     200  aqu200                    0.127          6.918          0.000          0.143          0.016          0.000          0.021          0.000          0.500          0.000          0.001          0.015          0.000          0.000          0.127          0.000          0.000
   212     7    31  2019      21     210  aqu210                    0.162          6.918          0.000          0.180          0.018          0.000          0.027          0.000          0.500          0.000          0.000          0.019          0.000          0.000          0.162          0.000          0.000
   212     7    31  2019      22     220  aqu220                    0.218          6.918          0.000          0.243          0.025          0.000          0.026          0.000          0.500          0.000          0.000          0.019          0.000          0.000          0.218          0.000          0.000
   212     7    31  2019      23     230  aqu230                    0.261          6.918          0.000          0.287          0.026          0.000          0.042          0.000          0.500          0.000          0.002          0.030          0.000          0.000          0.261          0.000          0.000
   212     7    31  2019      24     240  aqu240                    0.169          6.918          0.000          0.185          0.016          0.000          0.024          0.000          0.500          0.000          0.000          0.017          0.000          0.000          0.169          0.000          0.000
   212     7    31  2019      25     250  aqu250                    0.331          6.918          0.000          0.367          0.036          0.000          0.032          0.000          0.500          0.000          0.000          0.023          0.000          0.000          0.331          0.000          0.000
   212     7    31  2019      26     260  aqu260                    0.183          6.918          0.000          0.204          0.022          0.000          0.032          0.000          0.500          0.000          0.002          0.023          0.000          0.000          0.183          0.000          0.000
   212     7    31  2019      27     270  aqu270                    0.302          6.918          0.000          0.336          0.034          0.000          0.029          0.000          0.500          0.000          0.001          0.021          0.000          0.000          0.302          0.000          0.000
   212     7    31  2019      28       2  aqu_deep002               0.008          6.918          0.000          0.012          0.004          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   243     8    31  2019       1      10  aqu010                    0.051          6.918          0.000          0.059          0.007          0.000          0.021          0.000          0.500          0.000          0.001          0.015          0.000          0.000          0.051          0.000          0.000
   243     8    31  2019       2      20  aqu020                    0.085          6.918          0.000          0.094          0.010          0.000          0.058          0.000          0.500          0.000          0.003          0.042          0.000          0.000          0.085          0.000          0.000
   243     8    31  2019       3      30  aqu030                    0.068          6.918          0.000          0.071          0.004          0.000          0.056          0.000          0.500          0.000          0.000          0.040          0.000          0.000          0.068          0.000          0.000
   243     8    31  2019       4      40  aqu040                    0.079          6.918          0.000          0.085          0.006          0.000          0.038          0.000          0.500          0.000          0.000          0.028          0.000          0.000          0.079          0.000          0.000
   243     8    31  2019       5      50  aqu050                    0.022          6.918          0.000          0.026          0.004          0.000          0.041          0.000          0.500          0.000          0.000          0.030          0.000          0.000          0.022          0.000          0.000
   243     8    31  2019       6      60  aqu060                    0.013          6.918          0.000          0.014          0.001          0.000          0.174          0.000          0.500          0.000          0.000          0.126          0.000          0.000          0.013          0.000          0.000
   243     8    31  2019       7      70  aqu070                    0.011          6.918          0.000          0.013          0.002          0.000          0.178          0.000          0.500          0.000          0.000          0.129          0.000          0.000          0.011          0.000          0.000
   243     8    31  2019       8      80  aqu080                    0.037          6.918          0.000          0.037          0.000          0.000          0.026          0.000          0.500          0.000          0.000          0.019          0.000          0.000          0.037          0.000          0.000
   243     8    31  2019       9      90  aqu090                    0.009          6.918          0.000          0.009          0.000          0.000          0.136          0.000          0.500          0.000          0.000          0.098          0.000          0.000          0.009          0.000          0.000
   243     8    31  2019      10     100  aqu100                    0.032          6.918          0.000          0.032          0.000          0.000          0.011          0.000          0.500          0.000          0.000          0.008          0.000          0.000          0.032          0.000          0.000
   243     8    31  2019      11     110  aqu110                    0.002          6.918          0.000          0.002          0.000          0.000          0.020          0.000          0.500          0.000          0.000          0.014          0.000          0.000          0.002          0.000          0.000
   243     8    31  2019      12     120  aqu120                    0.000          6.918          0.000          0.000          0.000          0.000          0.019          0.000          0.500          0.000          0.000          0.014          0.000          0.000          0.000          0.000          0.000
   243     8    31  2019      13     130  aqu130                    0.000          6.918          0.000          0.000          0.000          0.000          0.008          0.000          0.500          0.000          0.000          0.006          0.000          0.000          0.000          0.000          0.000
   243     8    31  2019      14     140  aqu140                    0.006          6.918          0.000          0.006          0.000          0.000          0.013          0.000          0.500          0.000          0.000          0.009          0.000          0.000          0.006          0.000          0.000
   243     8    31  2019      15     150  aqu150                    0.002          6.918          0.000          0.002          0.000          0.000          0.013          0.000          0.500          0.000          0.000          0.010          0.000          0.000          0.002          0.000          0.000
   243     8    31  2019      16     160  aqu160                    0.008          6.918          0.000          0.008          0.000          0.000          0.010          0.000          0.500          0.000          0.000          0.008          0.000          0.000          0.008          0.000          0.000
   243     8    31  2019      17     170  aqu170                    0.029          6.918          0.000          0.029          0.000          0.000          0.046          0.000          0.500          0.000          0.000          0.033          0.000          0.000          0.029          0.000          0.000
   243     8    31  2019      18     180  aqu180                    0.078          6.918          0.000          0.079          0.002          0.000          0.025          0.000          0.500          0.000          0.000          0.018          0.000          0.000          0.078          0.000          0.000
   243     8    31  2019      19     190  aqu190                    0.071          6.918          0.000          0.072          0.001          0.000          0.021          0.000          0.500          0.000          0.000          0.015          0.000          0.000          0.071          0.000          0.000
   243     8    31  2019      20     200  aqu200                    0.038          6.918          0.000          0.038          0.000          0.000          0.011          0.000          0.500          0.000          0.000          0.008          0.000          0.000          0.038          0.000          0.000
   243     8    31  2019      21     210  aqu210                    0.075          6.918          0.000          0.080          0.005          0.000          0.013          0.000          0.500          0.000          0.000          0.010          0.000          0.000          0.075          0.000          0.000
   243     8    31  2019      22     220  aqu220                    0.074          6.918          0.000          0.078          0.004          0.000          0.013          0.000          0.500          0.000          0.000          0.009          0.000          0.000          0.074          0.000          0.000
   243     8    31  2019      23     230  aqu230                    0.089          6.918          0.000          0.092          0.003          0.000          0.021          0.000          0.500          0.000          0.000          0.015          0.000          0.000          0.089          0.000          0.000
   243     8    31  2019      24     240  aqu240                    0.043          6.918          0.000          0.043          0.000          0.000          0.012          0.000          0.500          0.000          0.000          0.008          0.000          0.000          0.043          0.000          0.000
   243     8    31  2019      25     250  aqu250                    0.074          6.918          0.000          0.074          0.000          0.000          0.016          0.000          0.500          0.000          0.000          0.011          0.000          0.000          0.074          0.000          0.000
   243     8    31  2019      26     260  aqu260                    0.048          6.918          0.000          0.048          0.000          0.000          0.016          0.000          0.500          0.000          0.001          0.012          0.000          0.000          0.048          0.000          0.000
   243     8    31  2019      27     270  aqu270                    0.078          6.918          0.000          0.078          0.000          0.000          0.015          0.000          0.500          0.000          0.000          0.011          0.000          0.000          0.078          0.000          0.000
   243     8    31  2019      28       2  aqu_deep002               0.001          6.918          0.000          0.001          0.001          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019       1      10  aqu010                    0.028          6.918          0.000          0.037          0.009          0.000          0.011          0.000          0.500          0.000          0.000          0.008          0.000          0.000          0.028          0.000          0.000
   273     9    30  2019       2      20  aqu020                    0.041          6.918          0.000          0.048          0.007          0.000          0.030          0.000          0.500          0.000          0.002          0.021          0.000          0.000          0.041          0.000          0.000
   273     9    30  2019       3      30  aqu030                    0.046          6.918          0.000          0.051          0.005          0.000          0.028          0.000          0.500          0.000          0.000          0.019          0.000          0.000          0.046          0.000          0.000
   273     9    30  2019       4      40  aqu040                    0.042          6.918          0.000          0.052          0.010          0.000          0.019          0.000          0.500          0.000          0.000          0.013          0.000          0.000          0.042          0.000          0.000
   273     9    30  2019       5      50  aqu050                    0.012          6.918          0.000          0.017          0.005          0.000          0.021          0.000          0.500          0.000          0.000          0.014          0.000          0.000          0.012          0.000          0.000
   273     9    30  2019       6      60  aqu060                    0.009          6.918          0.000          0.010          0.001          0.000          0.086          0.000          0.500          0.000          0.000          0.060          0.000          0.000          0.009          0.000          0.000
   273     9    30  2019       7      70  aqu070                    0.006          6.918          0.000          0.009          0.003          0.000          0.088          0.000          0.500          0.000          0.000          0.062          0.000          0.000          0.006          0.000          0.000
   273     9    30  2019       8      80  aqu080                    0.033          6.918          0.000          0.045          0.012          0.000          0.013          0.000          0.500          0.000          0.000          0.009          0.000          0.000          0.033          0.000          0.000
   273     9    30  2019       9      90  aqu090                    0.004          6.918          0.000          0.004          0.000          0.000          0.067          0.000          0.500          0.000          0.000          0.047          0.000          0.000          0.004          0.000          0.000
   273     9    30  2019      10     100  aqu100                    0.011          6.918          0.000          0.014          0.003          0.000          0.006          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.011          0.000          0.000
   273     9    30  2019      11     110  aqu110                    0.005          6.918          0.000          0.009          0.004          0.000          0.010          0.000          0.500          0.000          0.000          0.007          0.000          0.000          0.005          0.000          0.000
   273     9    30  2019      12     120  aqu120                    0.004          6.918          0.000          0.008          0.004          0.000          0.009          0.000          0.500          0.000          0.000          0.007          0.000          0.000          0.004          0.000          0.000
   273     9    30  2019      13     130  aqu130                    0.005          6.918          0.000          0.010          0.005          0.000          0.004          0.000          0.500          0.000          0.000          0.003          0.000          0.000          0.005          0.000          0.000
   273     9    30  2019      14     140  aqu140                    0.008          6.918          0.000          0.013          0.005          0.000          0.006          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.008          0.000          0.000
   273     9    30  2019      15     150  aqu150                    0.000          6.918          0.000          0.000          0.000          0.000          0.007          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      16     160  aqu160                    0.007          6.918          0.000          0.008          0.002          0.000          0.005          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.007          0.000          0.000
   273     9    30  2019      17     170  aqu170                    0.011          6.918          0.000          0.014          0.002          0.000          0.023          0.000          0.500          0.000          0.000          0.016          0.000          0.000          0.011          0.000          0.000
   273     9    30  2019      18     180  aqu180                    0.041          6.918          0.000          0.045          0.004          0.000          0.012          0.000          0.500          0.000          0.000          0.009          0.000          0.000          0.041          0.000          0.000
   273     9    30  2019      19     190  aqu190                    0.042          6.918          0.000          0.051          0.009          0.000          0.010          0.000          0.500          0.000          0.000          0.007          0.000          0.000          0.042          0.000          0.000
   273     9    30  2019      20     200  aqu200                    0.034          6.918          0.000          0.047          0.013          0.000          0.005          0.000          0.500          0.000          0.001          0.004          0.000          0.000          0.034          0.000          0.000
   273     9    30  2019      21     210  aqu210                    0.057          6.918          0.000          0.073          0.016          0.000          0.007          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.057          0.000          0.000
   273     9    30  2019      22     220  aqu220                    0.073          6.918          0.000          0.098          0.025          0.000          0.006          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.073          0.000          0.000
   273     9    30  2019      23     230  aqu230                    0.072          6.918          0.000          0.094          0.022          0.000          0.011          0.000          0.500          0.000          0.001          0.007          0.000          0.000          0.072          0.000          0.000
   273     9    30  2019      24     240  aqu240                    0.014          6.918          0.000          0.017          0.003          0.000          0.006          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.014          0.000          0.000
   273     9    30  2019      25     250  aqu250                    0.016          6.918          0.000          0.019          0.003          0.000          0.008          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.016          0.000          0.000
   273     9    30  2019      26     260  aqu260                    0.016          6.918          0.000          0.020          0.003          0.000          0.008          0.000          0.500          0.000          0.000          0.006          0.000          0.000          0.016          0.000          0.000
   273     9    30  2019      27     270  aqu270                    0.019          6.918          0.000          0.021          0.002          0.000          0.007          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.019          0.000          0.000
   273     9    30  2019      28       2  aqu_deep002               0.004          6.918          0.000          0.007          0.003          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019       1      10  aqu010                    0.102          6.918          0.000          0.119          0.017          0.000          0.006          0.000          0.500          0.000          0.001          0.004          0.000          0.000          0.102          0.000          0.000
   304    10    31  2019       2      20  aqu020                    0.047          6.918          0.000          0.060          0.012          0.000          0.016          0.000          0.500          0.000          0.002          0.012          0.000          0.000          0.047          0.000          0.000
   304    10    31  2019       3      30  aqu030                    0.095          6.918          0.000          0.103          0.008          0.000          0.014          0.000          0.500          0.000          0.001          0.010          0.000          0.000          0.095          0.000          0.000
   304    10    31  2019       4      40  aqu040                    0.188          6.918          0.000          0.213          0.024          0.000          0.010          0.000          0.500          0.000          0.001          0.007          0.000          0.000          0.188          0.000          0.000
   304    10    31  2019       5      50  aqu050                    0.043          6.918          0.000          0.053          0.010          0.000          0.010          0.000          0.500          0.000          0.000          0.007          0.000          0.000          0.043          0.000          0.000
   304    10    31  2019       6      60  aqu060                    0.028          6.918          0.000          0.030          0.002          0.000          0.043          0.000          0.500          0.000          0.001          0.031          0.000          0.000          0.028          0.000          0.000
   304    10    31  2019       7      70  aqu070                    0.023          6.918          0.000          0.028          0.005          0.000          0.044          0.000          0.500          0.000          0.000          0.032          0.000          0.000          0.023          0.000          0.000
   304    10    31  2019       8      80  aqu080                    0.236          6.918          0.000          0.262          0.026          0.000          0.007          0.000          0.500          0.000          0.001          0.005          0.000          0.000          0.236          0.000          0.000
   304    10    31  2019       9      90  aqu090                    0.018          6.918          0.000          0.025          0.007          0.000          0.034          0.000          0.500          0.000          0.001          0.024          0.000          0.000          0.018          0.000          0.000
   304    10    31  2019      10     100  aqu100                    0.073          6.918          0.000          0.086          0.013          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.073          0.000          0.000
   304    10    31  2019      11     110  aqu110                    0.081          6.918          0.000          0.094          0.013          0.000          0.005          0.000          0.500          0.000          0.001          0.004          0.000          0.000          0.081          0.000          0.000
   304    10    31  2019      12     120  aqu120                    0.033          6.918          0.000          0.049          0.016          0.000          0.005          0.000          0.500          0.000          0.001          0.003          0.000          0.000          0.033          0.000          0.000
   304    10    31  2019      13     130  aqu130                    0.041          6.918          0.000          0.060          0.019          0.000          0.002          0.000          0.500          0.000          0.000          0.001          0.000          0.000          0.041          0.000          0.000
   304    10    31  2019      14     140  aqu140                    0.131          6.918          0.000          0.152          0.020          0.000          0.003          0.000          0.500          0.000          0.001          0.002          0.000          0.000          0.131          0.000          0.000
   304    10    31  2019      15     150  aqu150                    0.003          6.918          0.000          0.007          0.003          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.003          0.000          0.000
   304    10    31  2019      16     160  aqu160                    0.012          6.918          0.000          0.019          0.006          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.012          0.000          0.000
   304    10    31  2019      17     170  aqu170                    0.046          6.918          0.000          0.054          0.008          0.000          0.011          0.000          0.500          0.000          0.000          0.008          0.000          0.000          0.046          0.000          0.000
   304    10    31  2019      18     180  aqu180                    0.121          6.918          0.000          0.139          0.018          0.000          0.007          0.000          0.500          0.000          0.001          0.005          0.000          0.000          0.121          0.000          0.000
   304    10    31  2019      19     190  aqu190                    0.144          6.918          0.000          0.159          0.015          0.000          0.005          0.000          0.500          0.000          0.001          0.004          0.000          0.000          0.144          0.000          0.000
   304    10    31  2019      20     200  aqu200                    0.087          6.918          0.000          0.099          0.013          0.000          0.003          0.000          0.500          0.000          0.001          0.002          0.000          0.000          0.087          0.000          0.000
   304    10    31  2019      21     210  aqu210                    0.156          6.918          0.000          0.171          0.016          0.000          0.004          0.000          0.500          0.000          0.001          0.003          0.000          0.000          0.156          0.000          0.000
   304    10    31  2019      22     220  aqu220                    0.183          6.918          0.000          0.201          0.017          0.000          0.004          0.000          0.500          0.000          0.001          0.003          0.000          0.000          0.183          0.000          0.000
   304    10    31  2019      23     230  aqu230                    0.180          6.918          0.000          0.198          0.017          0.000          0.006          0.000          0.500          0.000          0.001          0.004          0.000          0.000          0.180          0.000          0.000
   304    10    31  2019      24     240  aqu240                    0.094          6.918          0.000          0.110          0.016          0.000          0.003          0.000          0.500          0.000          0.001          0.002          0.000          0.000          0.094          0.000          0.000
   304    10    31  2019      25     250  aqu250                    0.076          6.918          0.000          0.094          0.018          0.000          0.004          0.000          0.500          0.000          0.001          0.003          0.000          0.000          0.076          0.000          0.000
   304    10    31  2019      26     260  aqu260                    0.065          6.918          0.000          0.077          0.011          0.000          0.004          0.000          0.500          0.000          0.001          0.003          0.000          0.000          0.065          0.000          0.000
   304    10    31  2019      27     270  aqu270                    0.072          6.918          0.000          0.089          0.018          0.000          0.004          0.000          0.500          0.000          0.001          0.003          0.000          0.000          0.072          0.000          0.000
   304    10    31  2019      28       2  aqu_deep002               0.009          6.918          0.000          0.014          0.005          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019       1      10  aqu010                    0.113          6.918          0.000          0.120          0.006          0.000          0.004          0.000          0.500          0.000          0.001          0.003          0.000          0.000          0.113          0.000          0.000
   334    11    30  2019       2      20  aqu020                    0.028          6.918          0.000          0.034          0.007          0.000          0.010          0.000          0.500          0.000          0.002          0.007          0.000          0.000          0.028          0.000          0.000
   334    11    30  2019       3      30  aqu030                    0.084          6.918          0.000          0.085          0.001          0.000          0.008          0.000          0.500          0.000          0.001          0.005          0.000          0.000          0.084          0.000          0.000
   334    11    30  2019       4      40  aqu040                    0.262          6.918          0.000          0.272          0.010          0.000          0.007          0.000          0.500          0.000          0.003          0.005          0.000          0.000          0.262          0.000          0.000
   334    11    30  2019       5      50  aqu050                    0.049          6.918          0.000          0.054          0.005          0.000          0.006          0.000          0.500          0.000          0.001          0.004          0.000          0.000          0.049          0.000          0.000
   334    11    30  2019       6      60  aqu060                    0.022          6.918          0.000          0.023          0.000          0.000          0.023          0.000          0.500          0.000          0.001          0.016          0.000          0.000          0.022          0.000          0.000
   334    11    30  2019       7      70  aqu070                    0.011          6.918          0.000          0.012          0.000          0.000          0.022          0.000          0.500          0.000          0.000          0.015          0.000          0.000          0.011          0.000          0.000
   334    11    30  2019       8      80  aqu080                    0.267          6.918          0.000          0.280          0.013          0.000          0.005          0.000          0.500          0.000          0.003          0.004          0.000          0.000          0.267          0.000          0.000
   334    11    30  2019       9      90  aqu090                    0.042          6.918          0.000          0.043          0.001          0.000          0.018          0.000          0.500          0.000          0.003          0.013          0.000          0.000          0.042          0.000          0.000
   334    11    30  2019      10     100  aqu100                    0.096          6.918          0.000          0.101          0.005          0.000          0.002          0.000          0.500          0.000          0.001          0.002          0.000          0.000          0.096          0.000          0.000
   334    11    30  2019      11     110  aqu110                    0.129          6.918          0.000          0.136          0.007          0.000          0.003          0.000          0.500          0.000          0.001          0.002          0.000          0.000          0.129          0.000          0.000
   334    11    30  2019      12     120  aqu120                    0.009          6.918          0.000          0.018          0.009          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.009          0.000          0.000
   334    11    30  2019      13     130  aqu130                    0.016          6.918          0.000          0.026          0.010          0.000          0.001          0.000          0.500          0.000          0.000          0.001          0.000          0.000          0.016          0.000          0.000
   334    11    30  2019      14     140  aqu140                    0.205          6.918          0.000          0.216          0.010          0.000          0.003          0.000          0.500          0.000          0.002          0.002          0.000          0.000          0.205          0.000          0.000
   334    11    30  2019      15     150  aqu150                    0.006          6.918          0.000          0.009          0.003          0.000          0.002          0.000          0.500          0.000          0.000          0.001          0.000          0.000          0.006          0.000          0.000
   334    11    30  2019      16     160  aqu160                    0.050          6.918          0.000          0.055          0.005          0.000          0.002          0.000          0.500          0.000          0.001          0.002          0.000          0.000          0.050          0.000          0.000
   334    11    30  2019      17     170  aqu170                    0.097          6.918          0.000          0.100          0.003          0.000          0.008          0.000          0.500          0.000          0.004          0.005          0.000          0.000          0.097          0.000          0.000
   334    11    30  2019      18     180  aqu180                    0.201          6.918          0.000          0.204          0.003          0.000          0.006          0.000          0.500          0.000          0.004          0.004          0.000          0.000          0.201          0.000          0.000
   334    11    30  2019      19     190  aqu190                    0.175          6.918          0.000          0.178          0.003          0.000          0.004          0.000          0.500          0.000          0.002          0.003          0.000          0.000          0.175          0.000          0.000
