 Huron                     SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp       no3_rchg       no3_loss        no3_lat       no3_seep        flo_cha        flo_res         flo_ls
                                                                       mm              m              mm             mm             mm             mm        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_N        kg/ha_N        kg/ha_N             mm             mm             mm
   212     7    31  2018      16     160  aqu160                    0.000          3.151        342.349          0.557          0.028          3.038          2.764          0.000          0.500          0.000          0.465          1.995          0.000          0.000          0.000          0.000          0.000
   212     7    31  2018      17     170  aqu170                    0.000          3.364        331.704          0.497          0.025          3.038          1.326          0.000          0.500          0.000          0.233          0.957          0.000          0.000          0.000          0.000          0.000
   212     7    31  2018      18     180  aqu180                    0.000          3.420        328.918          0.370          0.019          3.003          1.506          0.000          0.500          0.000          0.281          1.087          0.000          0.000          0.000          0.000          0.000
   212     7    31  2018      19     190  aqu190                    0.000          3.389        330.454          0.586          0.029          3.003          1.600          0.000          0.500          0.000          0.362          1.155          0.000          0.000          0.000          0.000          0.000
   212     7    31  2018      20     200  aqu200                    0.000          3.309        334.434          0.236          0.012          2.958          2.159          0.000          0.500          0.000          0.242          1.559          0.000          0.000          0.000          0.000          0.000
   212     7    31  2018      21     210  aqu210                    0.000          3.369        331.474          0.449          0.022          2.970          1.305          0.000          0.500          0.000          0.262          0.942          0.000          0.000          0.000          0.000          0.000
   212     7    31  2018      22     220  aqu220                    0.000          3.359        331.957          0.585          0.029          2.872          1.311          0.000          0.500          0.000          0.254          0.947          0.000          0.000          0.000          0.000          0.000
   212     7    31  2018      23     230  aqu230                    0.000          3.391        330.368          0.341          0.017          2.958          1.546          0.000          0.500          0.000          0.326          1.116          0.000          0.000          0.000          0.000          0.000
   212     7    31  2018      24     240  aqu240                    0.000          3.447        327.545          0.386          0.019          2.991          1.461          0.000          0.500          0.000          0.393          1.055          0.000          0.000          0.000          0.000          0.000
   212     7    31  2018      25     250  aqu250                    0.000          3.265        336.631          1.198          0.060          3.074          2.804          0.000          0.500          0.000          0.814          2.025          0.000          0.001          0.000          0.000          0.000
   212     7    31  2018      26     260  aqu260                    0.000          3.203        339.724          1.423          0.071          3.131          2.380          0.000          0.500          0.000          0.579          1.718          0.000          0.001          0.000          0.000          0.000
   212     7    31  2018      27     270  aqu270                    0.000          3.153        342.266          1.617          0.081          3.074          3.712          0.000          0.500          0.000          1.064          2.680          0.000          0.001          0.000          0.000          0.000
   212     7    31  2018      28       2  aqu_deep002               0.000         19.980       2400.587          0.030          0.000          0.000          0.001          0.000          0.500          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018       1      10  aqu010                    0.000          3.072        346.306          0.232          0.012          2.517          0.703          0.000          0.500          0.000          0.000          0.508          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018       2      20  aqu020                    0.000          3.277        336.093          0.347          0.017          2.517          0.609          0.000          0.500          0.000          0.000          0.439          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018       3      30  aqu030                    0.000          3.449        327.494          0.023          0.001          2.486          0.485          0.000          0.500          0.000          0.000          0.350          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018       4      40  aqu040                    0.000          3.375        331.177          0.028          0.001          2.517          0.986          0.000          0.500          0.000          0.000          0.712          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018       5      50  aqu050                    0.000          3.370        331.398          0.002          0.000          2.517          0.911          0.000          0.500          0.000          0.000          0.658          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018       6      60  aqu060                    0.000          3.530        323.436          0.000          0.000          2.487          0.249          0.000          0.500          0.000          0.000          0.180          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018       7      70  aqu070                    0.000          3.465        326.664          0.014          0.001          2.641          0.255          0.000          0.500          0.000          0.000          0.184          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018       8      80  aqu080                    0.000          3.413        329.253          0.000          0.000          2.601          1.136          0.000          0.500          0.000          0.000          0.820          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018       9      90  aqu090                    0.000          3.385        330.693          0.002          0.000          2.487          0.768          0.000          0.500          0.000          0.000          0.554          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      10     100  aqu100                    0.000          3.420        328.903          0.002          0.000          2.622          0.913          0.000          0.500          0.000          0.000          0.659          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      11     110  aqu110                    0.000          3.401        329.854          0.000          0.000          2.601          0.886          0.000          0.500          0.000          0.000          0.640          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      12     120  aqu120                    0.000          3.101        344.862          0.000          0.000          2.601          2.194          0.000          0.500          0.000          0.000          1.584          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      13     130  aqu130                    0.000          3.098        344.998          0.000          0.000          2.601          2.820          0.000          0.500          0.000          0.000          2.036          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      14     140  aqu140                    0.000          3.386        330.614          0.000          0.000          2.601          1.261          0.000          0.500          0.000          0.000          0.910          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      15     150  aqu150                    0.000          3.084        345.693          0.065          0.003          2.641          0.604          0.000          0.500          0.000          0.000          0.436          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      16     160  aqu160                    0.000          3.204        339.707          0.017          0.001          2.641          1.415          0.000          0.500          0.000          0.000          1.022          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      17     170  aqu170                    0.000          3.417        329.046          0.011          0.001          2.641          0.686          0.000          0.500          0.000          0.000          0.496          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      18     180  aqu180                    0.000          3.474        326.202          0.000          0.000          2.487          0.787          0.000          0.500          0.000          0.000          0.568          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      19     190  aqu190                    0.000          3.442        327.798          0.000          0.000          2.487          0.848          0.000          0.500          0.000          0.000          0.612          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      20     200  aqu200                    0.000          3.363        331.767          0.046          0.002          2.584          1.074          0.000          0.500          0.000          0.000          0.775          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      21     210  aqu210                    0.000          3.422        328.790          0.006          0.000          2.662          0.691          0.000          0.500          0.000          0.002          0.499          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      22     220  aqu220                    0.000          3.410        329.405          0.000          0.000          2.473          0.668          0.000          0.500          0.000          0.000          0.482          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      23     230  aqu230                    0.000          3.444        327.725          0.029          0.001          2.584          0.782          0.000          0.500          0.000          0.000          0.565          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      24     240  aqu240                    0.000          3.502        324.810          0.001          0.000          2.622          0.778          0.000          0.500          0.000          0.001          0.562          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      25     250  aqu250                    0.000          3.315        334.173          0.037          0.002          2.693          1.550          0.000          0.500          0.000          0.016          1.119          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      26     260  aqu260                    0.000          3.251        337.384          0.130          0.007          2.608          1.278          0.000          0.500          0.000          0.006          0.923          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      27     270  aqu270                    0.000          3.199        339.975          0.117          0.006          2.693          2.036          0.000          0.500          0.000          0.016          1.470          0.000          0.000          0.000          0.000          0.000
   243     8    31  2018      28       2  aqu_deep002               0.000         19.980       2400.597          0.002          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018       1      10  aqu010                    0.000          3.108        344.532          0.611          0.031          1.859          0.349          0.000          0.500          0.000          0.004          0.244          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018       2      20  aqu020                    0.000          3.313        334.288          0.348          0.017          1.859          0.301          0.000          0.500          0.000          0.001          0.211          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018       3      30  aqu030                    0.000          3.493        325.288          0.026          0.001          1.927          0.240          0.000          0.500          0.000          0.000          0.168          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018       4      40  aqu040                    0.000          3.418        329.056          0.035          0.002          1.859          0.488          0.000          0.500          0.000          0.000          0.341          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018       5      50  aqu050                    0.000          3.414        329.262          0.038          0.002          1.859          0.451          0.000          0.500          0.000          0.001          0.315          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018       6      60  aqu060                    0.000          3.573        321.287          0.004          0.000          1.887          0.123          0.000          0.500          0.000          0.000          0.086          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018       7      70  aqu070                    0.000          3.509        324.491          0.027          0.001          1.835          0.127          0.000          0.500          0.000          0.000          0.088          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018       8      80  aqu080                    0.000          3.460        326.949          0.000          0.000          1.939          0.562          0.000          0.500          0.000          0.000          0.393          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018       9      90  aqu090                    0.000          3.428        328.542          0.000          0.000          1.887          0.380          0.000          0.500          0.000          0.000          0.265          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      10     100  aqu100                    0.000          3.465        326.710          0.003          0.000          1.816          0.452          0.000          0.500          0.000          0.000          0.316          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      11     110  aqu110                    0.000          3.448        327.551          0.000          0.000          1.939          0.438          0.000          0.500          0.000          0.000          0.306          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      12     120  aqu120                    0.000          3.148        342.559          0.000          0.000          1.939          1.085          0.000          0.500          0.000          0.000          0.758          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      13     130  aqu130                    0.000          3.145        342.695          0.000          0.000          1.939          1.396          0.000          0.500          0.000          0.000          0.975          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      14     140  aqu140                    0.000          3.432        328.310          0.000          0.000          1.939          0.624          0.000          0.500          0.000          0.000          0.436          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      15     150  aqu150                    0.000          3.127        343.569          0.139          0.007          1.835          0.299          0.000          0.500          0.000          0.001          0.209          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      16     160  aqu160                    0.000          3.248        337.532          0.026          0.001          1.835          0.700          0.000          0.500          0.000          0.000          0.489          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      17     170  aqu170                    0.000          3.461        326.869          0.022          0.001          1.835          0.340          0.000          0.500          0.000          0.000          0.237          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      18     180  aqu180                    0.000          3.518        324.052          0.000          0.000          1.887          0.389          0.000          0.500          0.000          0.000          0.272          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      19     190  aqu190                    0.000          3.486        325.648          0.000          0.000          1.887          0.420          0.000          0.500          0.000          0.000          0.293          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      20     200  aqu200                    0.000          3.406        329.613          0.045          0.002          1.864          0.531          0.000          0.500          0.000          0.000          0.371          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      21     210  aqu210                    0.000          3.468        326.532          0.007          0.000          1.874          0.342          0.000          0.500          0.000          0.000          0.239          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      22     220  aqu220                    0.000          3.454        327.262          0.000          0.000          1.826          0.331          0.000          0.500          0.000          0.000          0.231          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      23     230  aqu230                    0.000          3.488        325.552          0.026          0.001          1.864          0.387          0.000          0.500          0.000          0.000          0.271          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      24     240  aqu240                    0.000          3.546        322.615          0.000          0.000          1.816          0.385          0.000          0.500          0.000          0.000          0.269          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      25     250  aqu250                    0.000          3.361        331.887          0.018          0.001          1.914          0.767          0.000          0.500          0.000          0.000          0.536          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      26     260  aqu260                    0.000          3.293        335.269          0.092          0.005          1.797          0.634          0.000          0.500          0.000          0.004          0.443          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      27     270  aqu270                    0.000          3.244        337.753          0.081          0.004          1.914          1.008          0.000          0.500          0.000          0.000          0.704          0.000          0.000          0.000          0.000          0.000
   273     9    30  2018      28       2  aqu_deep002               0.000         19.980       2400.597          0.002          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018       1      10  aqu010                    0.000          3.124        343.759          0.852          0.043          1.093          0.179          0.000          0.500          0.000          0.013          0.129          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018       2      20  aqu020                    0.000          3.335        333.190          0.564          0.028          1.093          0.155          0.000          0.500          0.000          0.014          0.112          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018       3      30  aqu030                    0.000          3.524        323.784          0.036          0.002          1.189          0.120          0.000          0.500          0.000          0.002          0.086          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018       4      40  aqu040                    0.000          3.447        327.603          0.048          0.002          1.093          0.243          0.000          0.500          0.000          0.003          0.176          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018       5      50  aqu050                    0.000          3.443        327.823          0.064          0.003          1.093          0.225          0.000          0.500          0.000          0.002          0.162          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018       6      60  aqu060                    0.000          3.604        319.766          0.018          0.001          1.181          0.061          0.000          0.500          0.000          0.001          0.044          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018       7      70  aqu070                    0.000          3.538        323.080          0.084          0.004          1.110          0.064          0.000          0.500          0.000          0.003          0.046          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018       8      80  aqu080                    0.000          3.489        325.501          0.000          0.000          1.079          0.279          0.000          0.500          0.000          0.000          0.201          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018       9      90  aqu090                    0.000          3.459        327.016          0.019          0.001          1.181          0.189          0.000          0.500          0.000          0.001          0.136          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      10     100  aqu100                    0.000          3.493        325.307          0.011          0.001          0.984          0.224          0.000          0.500          0.000          0.000          0.162          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      11     110  aqu110                    0.000          3.477        326.103          0.000          0.000          1.079          0.218          0.000          0.500          0.000          0.000          0.157          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      12     120  aqu120                    0.000          3.177        341.111          0.000          0.000          1.079          0.539          0.000          0.500          0.000          0.000          0.389          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      13     130  aqu130                    0.000          3.174        341.247          0.000          0.000          1.079          0.692          0.000          0.500          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      14     140  aqu140                    0.000          3.462        326.864          0.002          0.000          1.079          0.310          0.000          0.500          0.000          0.000          0.224          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      15     150  aqu150                    0.000          3.151        342.400          0.461          0.023          1.110          0.153          0.000          0.500          0.000          0.012          0.110          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      16     160  aqu160                    0.000          3.277        336.118          0.071          0.004          1.110          0.348          0.000          0.500          0.000          0.002          0.251          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      17     170  aqu170                    0.000          3.491        325.439          0.040          0.002          1.110          0.169          0.000          0.500          0.000          0.001          0.122          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      18     180  aqu180                    0.000          3.549        322.520          0.000          0.000          1.181          0.193          0.000          0.500          0.000          0.000          0.140          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      19     190  aqu190                    0.000          3.517        324.115          0.000          0.000          1.181          0.208          0.000          0.500          0.000          0.000          0.150          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      20     200  aqu200                    0.000          3.436        328.176          0.049          0.002          1.045          0.265          0.000          0.500          0.000          0.006          0.191          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      21     210  aqu210                    0.000          3.499        325.029          0.017          0.001          1.154          0.170          0.000          0.500          0.000          0.000          0.122          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      22     220  aqu220                    0.000          3.483        325.798          0.000          0.000          1.108          0.164          0.000          0.500          0.000          0.000          0.118          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      23     230  aqu230                    0.000          3.517        324.098          0.028          0.001          1.045          0.193          0.000          0.500          0.000          0.002          0.139          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      24     240  aqu240                    0.000          3.575        321.205          0.000          0.000          0.984          0.191          0.000          0.500          0.000          0.000          0.138          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      25     250  aqu250                    0.000          3.391        330.438          0.026          0.001          1.130          0.381          0.000          0.500          0.000          0.000          0.275          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      26     260  aqu260                    0.000          3.320        333.957          0.107          0.005          1.044          0.321          0.000          0.500          0.000          0.015          0.232          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      27     270  aqu270                    0.000          3.272        336.364          0.087          0.004          1.130          0.501          0.000          0.500          0.000          0.001          0.362          0.000          0.000          0.000          0.000          0.000
   304    10    31  2018      28       2  aqu_deep002               0.000         19.980       2400.597          0.002          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018       1      10  aqu010                    0.000          3.105        344.746          2.971          0.149          0.508          0.240          0.000          0.500          0.000          0.409          0.168          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018       2      20  aqu020                    0.000          3.330        333.485          1.578          0.079          0.508          0.154          0.000          0.500          0.000          0.210          0.108          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018       3      30  aqu030                    0.000          3.538        323.075          0.254          0.013          0.539          0.100          0.000          0.500          0.000          0.105          0.070          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018       4      40  aqu040                    0.000          3.458        327.090          0.553          0.028          0.508          0.184          0.000          0.500          0.000          0.195          0.128          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018       5      50  aqu050                    0.000          3.456        327.206          0.237          0.012          0.508          0.126          0.000          0.500          0.000          0.039          0.088          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018       6      60  aqu060                    0.000          3.613        319.341          0.812          0.041          0.561          1.139          0.000          0.500          0.000          3.241          0.796          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018       7      70  aqu070                    0.000          3.549        322.543          0.508          0.025          0.564          0.067          0.000          0.500          0.000          0.091          0.047          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018       8      80  aqu080                    0.000          3.503        324.844          0.427          0.021          0.577          0.184          0.000          0.500          0.000          0.152          0.129          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018       9      90  aqu090                    0.000          3.465        326.710          1.061          0.053          0.561          1.073          0.000          0.500          0.000          2.867          0.750          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      10     100  aqu100                    0.000          3.505        324.713          0.337          0.017          0.534          0.139          0.000          0.500          0.000          0.096          0.097          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      11     110  aqu110                    0.000          3.491        325.422          0.357          0.018          0.577          0.149          0.000          0.500          0.000          0.133          0.104          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      12     120  aqu120                    0.000          3.194        340.301          0.000          0.000          0.577          0.266          0.000          0.500          0.000          0.000          0.186          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      13     130  aqu130                    0.000          3.191        340.437          0.000          0.000          0.577          0.343          0.000          0.500          0.000          0.000          0.239          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      14     140  aqu140                    0.000          3.477        326.130          0.200          0.010          0.577          0.178          0.000          0.500          0.000          0.076          0.124          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      15     150  aqu150                    0.000          3.150        342.496          1.500          0.075          0.564          0.150          0.000          0.500          0.000          0.200          0.105          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      16     160  aqu160                    0.000          3.289        335.525          0.462          0.023          0.564          0.201          0.000          0.500          0.000          0.092          0.140          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      17     170  aqu170                    0.000          3.501        324.951          0.690          0.034          0.564          0.157          0.000          0.500          0.000          0.210          0.110          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      18     180  aqu180                    0.000          3.559        322.015          0.699          0.035          0.561          0.284          0.000          0.500          0.000          0.558          0.198          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      19     190  aqu190                    0.000          3.524        323.789          1.040          0.052          0.561          0.254          0.000          0.500          0.000          0.410          0.177          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      20     200  aqu200                    0.000          3.447        327.612          0.340          0.017          0.517          0.161          0.000          0.500          0.000          0.099          0.113          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      21     210  aqu210                    0.000          3.510        324.482          0.622          0.031          0.547          0.184          0.000          0.500          0.000          0.336          0.128          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      22     220  aqu220                    0.000          3.490        325.495          1.055          0.053          0.549          0.222          0.000          0.500          0.000          0.382          0.155          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      23     230  aqu230                    0.000          3.528        323.579          0.424          0.021          0.517          0.138          0.000          0.500          0.000          0.122          0.096          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      24     240  aqu240                    0.000          3.588        320.569          0.276          0.014          0.534          0.120          0.000          0.500          0.000          0.094          0.084          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      25     250  aqu250                    0.000          3.404        329.795          0.554          0.028          0.543          0.229          0.000          0.500          0.000          0.155          0.160          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      26     260  aqu260                    0.000          3.321        333.919          1.463          0.073          0.539          0.345          0.000          0.500          0.000          0.486          0.241          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      27     270  aqu270                    0.000          3.283        335.843          0.752          0.038          0.543          0.309          0.000          0.500          0.000          0.207          0.216          0.000          0.000          0.000          0.000          0.000
   334    11    30  2018      28       2  aqu_deep002               0.000         19.980       2400.612          0.032          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       1      10  aqu010                    0.053          3.038        348.083          5.009          0.250          0.355          0.594          0.000          0.500          0.000          0.913          0.429          0.000          0.000          0.053          0.000          0.000
   365    12    31  2018       2      20  aqu020                    0.000          3.304        334.793          2.090          0.105          0.355          0.327          0.000          0.500          0.000          0.458          0.236          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       3      30  aqu030                    0.000          3.539        323.045          0.657          0.033          0.363          0.312          0.000          0.500          0.000          0.651          0.225          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       4      40  aqu040                    0.000          3.450        327.485          1.135          0.057          0.355          0.342          0.000          0.500          0.000          0.453          0.247          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       5      50  aqu050                    0.000          3.452        327.366          1.301          0.065          0.355          0.195          0.000          0.500          0.000          0.387          0.141          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       6      60  aqu060                    0.000          3.605        319.731          0.885          0.044          0.330          3.313          0.000          0.500          0.000          3.933          2.392          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       7      70  aqu070                    0.000          3.545        322.754          0.932          0.047          0.324          0.638          0.000          0.500          0.000          2.362          0.461          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       8      80  aqu080                    0.000          3.497        325.133          1.064          0.053          0.293          0.299          0.000          0.500          0.000          0.382          0.216          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       9      90  aqu090                    0.000          3.452        327.406          1.270          0.064          0.330          2.824          0.000          0.500          0.000          3.064          2.039          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      10     100  aqu100                    0.000          3.497        325.153          1.497          0.075          0.344          0.318          0.000          0.500          0.000          0.565          0.229          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      11     110  aqu110                    0.000          3.487        325.642          0.996          0.050          0.293          0.266          0.000          0.500          0.000          0.367          0.192          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      12     120  aqu120                    0.000          3.186        340.700          3.402          0.170          0.293          0.346          0.000          0.500          0.000          0.943          0.249          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      13     130  aqu130                    0.000          3.193        340.362          1.701          0.085          0.293          0.264          0.000          0.500          0.000          0.472          0.191          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      14     140  aqu140                    0.000          3.477        326.139          0.740          0.037          0.293          0.219          0.000          0.500          0.000          0.277          0.158          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      15     150  aqu150                    0.000          3.114        344.273          3.449          0.172          0.324          0.433          0.000          0.500          0.000          0.826          0.312          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      16     160  aqu160                    0.000          3.275        336.228          2.186          0.109          0.324          0.369          0.000          0.500          0.000          0.688          0.266          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      17     170  aqu170                    0.000          3.491        325.459          1.328          0.066          0.324          0.424          0.000          0.500          0.000          0.885          0.306          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      18     180  aqu180                    0.000          3.553        322.345          0.820          0.041          0.330          0.716          0.000          0.500          0.000          0.890          0.517          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      19     190  aqu190                    0.000          3.512        324.401          1.095          0.055          0.330          0.493          0.000          0.500          0.000          0.545          0.356          0.000          0.000          0.000          0.000          0.000
